action_id_decimal,action_id_hex,action_name,target_side,target_scope,formation_class,operation_type,has_sp_bact,trigger_class,camera_cpp_behavior,call_rule,param5_rule,confidence,direct_selector_suppressed,direct_tracking_rng_count,membership_tracking_source_count,membership_nontracking_source_count
575,0x23f,[超/ちょう]おたけび,opponent,all_on_side,opponent_all,10,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,5
577,0x241,不敵に笑っている,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,3
578,0x242,メラガイアー,opponent,single,opponent_single_formation_ignored,1,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,0
579,0x243,イオグランデ,opponent,all_on_side,opponent_all,1,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,0
580,0x244,マヒャデドス,opponent,all_on_side,opponent_all,1,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,1
581,0x245,バギムーチョ,opponent,group,opponent_group,1,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,0
582,0x246,ドルマドン,opponent,single,opponent_single_formation_ignored,1,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,1
583,0x247,マダンテ,opponent,all_on_side,opponent_all,1,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,6
587,0x24b,めいそう,ally,self,self,2,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,7
588,0x24c,しんくうは,opponent,all_on_side,opponent_all,1,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,4
589,0x24d,名称未登録,ally,self,self,12,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
590,0x24e,名称未登録,ally,self,self,12,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
591,0x24f,名称未登録,ally,self,self,12,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,2
592,0x250,名称未登録,ally,self,self,12,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,2
594,0x252,名称未登録,ally,self,self,12,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
595,0x253,Switch Dreadmaster A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
596,0x254,Switch Dreadmaster B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
597,0x255,Switch Godwyn 2A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
598,0x256,Switch Godwyn 2B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
599,0x257,Switch Godwyn 2C,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
600,0x258,Switch Barbarus A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
601,0x259,Switch Barbarus B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
602,0x25a,Switch Corvus 1A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
603,0x25b,Switch Corvus 1B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
604,0x25c,Switch Corvus 2A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
605,0x25d,Switch Corvus 2B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
606,0x25e,Switch Corvus 2C,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
607,0x25f,Switch Corvus 2D,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
608,0x260,Switch Corvus 2E,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
609,0x261,Switch T. Wrecks A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
610,0x262,Switch T. Wrecks B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
611,0x263,Switch T. Wrecks C,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
612,0x264,Switch Greygnarl 2A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
613,0x265,Switch Greygnarl 2B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
614,0x266,Switch Greygnarl 2C,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
615,0x267,Switch Malroth 2A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
616,0x268,Switch Malroth 2B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
617,0x269,Switch Malroth 3A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
618,0x26a,Switch Malroth 3B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
619,0x26b,Switch Baramos 2A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
620,0x26c,Switch Baramos 2B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
621,0x26d,Switch Baramos 3A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
622,0x26e,Switch Baramos 3B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
623,0x26f,Switch Zoma 2A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
624,0x270,Switch Zoma 2B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
625,0x271,Switch Zoma 3A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
626,0x272,Switch Zoma 3B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
627,0x273,Switch Psaro 1A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
628,0x274,Switch Psaro 1B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
629,0x275,Switch Psaro 2A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
630,0x276,Switch Psaro 2B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
631,0x277,Switch Psaro 2C,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
632,0x278,Switch Psaro 3A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
633,0x279,Switch Psaro 3B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
634,0x27a,Switch Psaro 3C,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
635,0x27b,Switch 01F9,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
636,0x27c,Switch 026D,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
637,0x27d,Switch 026E,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
638,0x27e,Switch 026F,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
639,0x27f,Switch 0270,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
640,0x280,Switch 0271,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
641,0x281,Switch 0272,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
642,0x282,Switch Nimzo A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
643,0x283,Switch Nimzo B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
644,0x284,Switch Nimzo C,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
645,0x285,Switch Nimzo D,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
646,0x286,Switch Nimzo E,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
647,0x287,Switch Nimzo F,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
648,0x288,Switch 01FB,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
649,0x289,Switch 0278,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
650,0x28a,Switch 0279,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
651,0x28b,Switch 027A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
652,0x28c,Switch 027B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
653,0x28d,Switch 027C,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
654,0x28e,Switch 027D,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
655,0x28f,Switch 01FC,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
656,0x290,Switch 027E,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
657,0x291,Switch 027F,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
658,0x292,Switch 0280,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
659,0x293,Switch 0281,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
660,0x294,Switch 0282,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
661,0x295,Switch 0283,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
662,0x296,Switch Orgodemir A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
663,0x297,Switch Orgodemir B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
664,0x298,Switch Orgodemir C,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
665,0x299,Switch Orgodemir D,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
666,0x29a,Switch Orgodemir E,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
667,0x29b,Switch Orgodemir F,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
668,0x29c,Switch 0200,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
669,0x29d,Switch 0289,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
670,0x29e,Switch 028A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
671,0x29f,Switch 028B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
672,0x2a0,Switch 028C,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
673,0x2a1,Switch 028D,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
674,0x2a2,Switch Rhapthorne 1A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
675,0x2a3,Switch Rhapthorne 1B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
676,0x2a4,Switch Rhapthorne 2A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
677,0x2a5,Switch Rhapthorne 2B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
678,0x2a6,Switch Rhapthorne 2C,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
679,0x2a7,Switch Rhapthorne 3A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
680,0x2a8,Switch Rhapthorne 3B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
681,0x2a9,Switch Rhapthorne 3C,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
682,0x2aa,ベホマ,ally,single,ally_single,2,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,0
779,0x30b,メラガイアー,opponent,single,opponent_single_formation_ignored,1,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,0
780,0x30c,マヒャデドス,opponent,all_on_side,opponent_all,1,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,0
781,0x30d,ドルマドン,opponent,single,opponent_single_formation_ignored,1,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,0
782,0x30e,バギムーチョ,opponent,group,opponent_group,1,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,0
783,0x30f,イオグランデ,opponent,all_on_side,opponent_all,1,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,0
784,0x310,ベホマズン,ally,all_on_side,ally_all,2,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,0
785,0x311,Switch 0156,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
786,0x312,Switch 02F8,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
787,0x313,Switch 0157,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
788,0x314,Switch 02F9,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
789,0x315,Switch Yore A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
790,0x316,Switch Yore B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
791,0x317,Switch Yore C,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
792,0x318,Switch Excalipurr A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
793,0x319,Switch Excalipurr B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
794,0x31a,(46/256) [0F2] Call For Backup,ally,group,ally_group,58,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
795,0x31b,Switch Nokturnus 1A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
796,0x31c,Switch Nokturnus 1B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
797,0x31d,Switch Nokturnus 2A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
798,0x31e,Switch Nokturnus 2B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
799,0x31f,Switch Nokturnus 2C,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
800,0x320,Switch Nokturnus 3A,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
801,0x321,Switch Nokturnus 3B,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
802,0x322,Switch Nokturnus 3C,ally,self,self,34,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,0
803,0x323,タップダンス,ally,self,self,25,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,0
804,0x324,キラージャグリング,opponent,all_on_side,opponent_all,1,true,action_bact_then_selector,free_camera_candidate,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,confirmed_fixed_data,true,0,0,0
900,0x384,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
901,0x385,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,1
902,0x386,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,3
903,0x387,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,3
904,0x388,名称未登録,ally,self,self,0,false,runtime_membership_or_none,state_dependent,trigger source AND not selector-suppressed/reset-only,turnActionIndex==0 OR later-action exception,candidate_requires_runtime_membership,,,0,3
