action_id_decimal,action_id_hex,action_name,action_name_status,source_table,target_side_code,target_side,target_side_ja,target_scope_code,target_scope,target_scope_ja,formation_class,formation_class_ja,is_formation_ignored,is_formation_used,is_all_attack,is_all_targets_on_side,is_group_attack,is_opponent_only,is_ally_only,is_self_only,repeat_mode_code,operation_type,resource_cost,target_handler_judgment1,target_handler_judgment2,runtime_validation,classification_confidence
788,0x314,Switch 02F9,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
789,0x315,Switch Yore A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
790,0x316,Switch Yore B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
791,0x317,Switch Yore C,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
792,0x318,Switch Excalipurr A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
793,0x319,Switch Excalipurr B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
794,0x31a,(46/256) [0F2] Call For Backup,monster_ai_join,b,2,ally,味方側,4,group,1グループ,ally_group,味方グループ,false,false,false,false,false,false,true,false,0,58,0,0,150,not_observed,supported
795,0x31b,Switch Nokturnus 1A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
796,0x31c,Switch Nokturnus 1B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
797,0x31d,Switch Nokturnus 2A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
798,0x31e,Switch Nokturnus 2B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
799,0x31f,Switch Nokturnus 2C,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
800,0x320,Switch Nokturnus 3A,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
801,0x321,Switch Nokturnus 3B,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
802,0x322,Switch Nokturnus 3C,monster_ai_join,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,34,0,0,0,not_observed,supported
803,0x323,タップダンス,actname_indexed,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,25,0,0,0,not_observed,supported
804,0x324,キラージャグリング,actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,11,1,8,0,0,not_observed,supported
900,0x384,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
901,0x385,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
902,0x386,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
903,0x387,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
904,0x388,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
905,0x389,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
906,0x38a,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
907,0x38b,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
908,0x38c,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,12,0,0,0,not_observed,supported
909,0x38d,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,12,0,0,0,not_observed,supported
910,0x38e,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,12,0,0,0,not_observed,supported
911,0x38f,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,12,0,0,0,not_observed,supported
912,0x390,メダパニ,actname_indexed,b,1,opponent,相手側,2,single,単体,opponent_single_formation_ignored,隊列無視,true,false,false,false,false,true,false,false,0,21,5,151,152,not_observed,supported
913,0x391,きりんのおうぎ,actname_indexed,b,2,ally,味方側,2,single,単体,ally_single,味方単体,false,false,false,false,false,false,true,false,0,2,0,0,0,not_observed,supported
914,0x392,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
915,0x393,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,24,0,0,0,not_observed,supported
916,0x394,混乱仲間呼び失敗,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
917,0x395,にげる,actname_indexed,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,112,112,not_observed,supported
918,0x396,逃げだす失敗,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
919,0x397,名称未登録,unregistered,b,1,opponent,相手側,4,group,1グループ,opponent_group,グループ攻撃,false,false,false,false,true,true,false,false,0,1,0,0,0,not_observed,supported
920,0x398,マグマの[杖/つえ],actname_indexed,b,1,opponent,相手側,3,all_on_side,全体,opponent_all,全体攻撃,false,false,true,true,false,true,false,false,0,1,0,0,0,not_observed,supported
921,0x399,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
922,0x39a,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
923,0x39b,おもいでのすず,actname_indexed,a,2,ally,味方側,7,field_context,フィールド・文脈依存,special_or_context,特殊・文脈依存,false,false,false,false,false,false,true,false,0,84,0,0,0,not_observed,supported
924,0x39c,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
925,0x39d,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
926,0x39e,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
927,0x39f,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
928,0x3a0,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
929,0x3a1,ゲルニックかばう,actname_indexed,b,2,ally,味方側,8,actor_specific,アクター固有,special_or_context,特殊・文脈依存,false,false,false,false,false,false,true,false,0,0,0,159,159,not_observed,supported
930,0x3a2,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
931,0x3a3,名称未登録,unregistered,b,2,ally,味方側,3,all_on_side,全体,ally_all,味方全体,false,false,false,true,false,false,true,false,0,0,0,0,0,not_observed,supported
932,0x3a4,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
933,0x3a5,名称未登録,unregistered,b,2,ally,味方側,3,all_on_side,全体,ally_all,味方全体,false,false,false,true,false,false,true,false,0,0,0,0,0,not_observed,supported
934,0x3a6,名称未登録,unregistered,b,2,ally,味方側,3,all_on_side,全体,ally_all,味方全体,false,false,false,true,false,false,true,false,0,0,0,0,0,not_observed,supported
935,0x3a7,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
936,0x3a8,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
937,0x3a9,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
938,0x3aa,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
939,0x3ab,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
940,0x3ac,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
941,0x3ad,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
942,0x3ae,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
943,0x3af,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
944,0x3b0,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
945,0x3b1,名称未登録,unregistered,b,2,ally,味方側,1,self,自分,self,自己,false,false,false,false,false,false,true,true,0,0,0,0,0,not_observed,supported
